1570498247141,2776.8056640625,1502
1570498247141,2815.044677734375,955
1570498247141,2744.87841796875,873
1570498247141,2929.618896484375,834
1570498247141,2660.69775390625,871
1570498247141,2828.3173828125,866
1570498247141,2748.786865234375,822
1570498247141,2682.178466796875,819
1570498247141,2568.371337890625,837
1570498247141,2798.173583984375,868
1570498247141,2655.000244140625,793
1570498247141,2680.802490234375,856
1570498247141,2743.452392578125,795
1570498247141,2748.605712890625,791
1570498247141,2974.605712890625,882
1570498247141,2857.678466796875,784
1570498247141,2643.234130859375,824
1570498247141,2761.025634765625,817
1570498247141,2752.903076171875,867
1570498247141,2991.441650390625,776
1570498247141,2910.868896484375,758
1570498247141,2655.589599609375,791
1570498247141,2793.031005859375,752
1570498247141,2830.6728515625,781
1570498247141,2759.409912109375,757
1570498247141,2858.167236328125,802
1570498247141,2783.72314453125,778
1570498247141,2765.993408203125,753
1570498247141,2708.976318359375,752
1570498247141,2849.927978515625,747
1570498247141,2749.849853515625,792
1570498247141,2687.197265625,779
