1570498338143,2658.72607421875,2433
1570498338143,2515.005615234375,1925
1570498338143,2684.0263671875,1798
1570498338143,2757.549560546875,2221
1570498338143,2719.337646484375,1688
1570498338143,2472.479248046875,1683
1570498338143,2800.9765625,1722
1570498338143,2523.1845703125,1782
1570498338143,2737.16796875,1812
1570498338143,2799.495361328125,1686
1570498338143,2617.937255859375,1732
1570498338143,2628.830322265625,1687
1570498338143,2943.528564453125,1688
1570498338143,2583.7919921875,1633
1570498338143,2809.24365234375,1786
1570498338143,2786.939453125,1711
1570498338143,2804.762939453125,1650
1570498338143,2752.913330078125,1639
1570498338143,2727.921630859375,1634
1570498338143,2944.148193359375,1615
1570498338143,2705.910888671875,1652
1570498338143,2491.0234375,1675
1570498338143,2626.12939453125,1608
1570498338143,2456.415771484375,1644
1570498338143,2764.77392578125,1673
1570498338143,2503.13671875,1748
1570498338143,2511.374267578125,1774
1570498338143,2507.685791015625,1681
1570498338143,2729.3271484375,1703
1570498338143,2780.75146484375,1643
1570498338143,2582.624267578125,1610
1570498338143,2558.04150390625,1630
