1570499123677,2414.7998046875,7151
1570499123677,2368.1318359375,6280
1570499123677,2270.109619140625,6374
1570499123677,2255.538330078125,6460
1570499123677,2650.21435546875,6608
1570499123677,2438.390380859375,6682
1570499123677,2299.6982421875,6635
1570499123677,2499.662353515625,6780
1570499123677,2347.260986328125,6599
1570499123677,2362.0322265625,6480
1570499123677,2355.479736328125,6174
1570499123677,2391.743896484375,6269
1570499123677,2319.287841796875,6045
1570499123677,2423.34912109375,6294
1570499123677,2367.471923828125,6607
1570499123677,2461.5546875,6269
1570499123677,2588.42822265625,6219
1570499123677,2415.90771484375,6254
1570499123677,2376.445068359375,6102
1570499123677,2443.136962890625,6219
1570499123677,2316.146728515625,6237
1570499123677,2493.1943359375,6418
1570499123677,2457.44775390625,6165
1570499123677,2500.066650390625,6165
1570499123677,2433.516845703125,6194
1570499123677,2405.46240234375,6597
1570499123677,2207.944580078125,6337
1570499123677,2372.711181640625,6328
1570499123677,2450.69140625,6558
